niveau,circ,rôle,nomComplet,prénom,nom,genre,parti,courriel,photo,source
BC,Vancouver-Fraserview,MLA,George Chow,George,Chow,,New Democratic Party of British Columbia,george.chow.MLA@leg.bc.ca,https://www.leg.bc.ca/assets/Members/41st-Parliament/Large/chow-George.jpg,https://www.leg.bc.ca/learn-about-us/members/41st-Parliament/Chow-George
BC,Vancouver-Hastings,MLA,Shane Simpson,Shane,Simpson,,New Democratic Party of British Columbia,shane.simpson.MLA@leg.bc.ca,https://www.leg.bc.ca/assets/Members/41st-Parliament/Large/Simpson-Shane.jpg,https://www.leg.bc.ca/learn-about-us/members/41st-Parliament/Simpson-Shane
BC,Vancouver-Kensington,MLA,Mable Elmore,Mable,Elmore,,New Democratic Party of British Columbia,mable.elmore.MLA@leg.bc.ca,https://www.leg.bc.ca/assets/Members/41st-Parliament/Large/Elmore-Mable.jpg,https://www.leg.bc.ca/learn-about-us/members/41st-Parliament/Elmore-Mable
BC,Vancouver-Kingsway,MLA,Adrian Dix,Adrian,Dix,,New Democratic Party of British Columbia,adrian.dix.MLA@leg.bc.ca,https://www.leg.bc.ca/assets/Members/41st-Parliament/Large/Dix-Adrian.jpg,https://www.leg.bc.ca/learn-about-us/members/41st-Parliament/Dix-Adrian
BC,Vancouver-Langara,MLA,Michael Lee,Michael,Lee,,British Columbia Liberal Party,michael.lee.MLA@leg.bc.ca,https://www.leg.bc.ca/assets/Members/41st-Parliament/Large/lee-Michael.jpg,https://www.leg.bc.ca/learn-about-us/members/41st-Parliament/Lee-Michael
BC,Vancouver-Mount Pleasant,MLA,Melanie Mark,Melanie,Mark,,New Democratic Party of British Columbia,melanie.mark.mla@leg.bc.ca,https://www.leg.bc.ca/assets/Members/41st-Parliament/Large/mark-Melanie.jpg,https://www.leg.bc.ca/learn-about-us/members/41st-Parliament/Mark-Melanie
BC,Vancouver-Point Grey,MLA,David Eby,David,Eby,,New Democratic Party of British Columbia,david.eby.MLA@leg.bc.ca,https://www.leg.bc.ca/assets/Members/41st-Parliament/Large/Eby-David.jpg,https://www.leg.bc.ca/learn-about-us/members/41st-Parliament/Eby-David
BC,Vancouver-Quilchena,MLA,Andrew Wilkinson,Andrew,Wilkinson,,British Columbia Liberal Party,andrew.wilkinson.MLA@leg.bc.ca,https://www.leg.bc.ca/assets/Members/41st-Parliament/Large/Wilkinson-Andrew.jpg,https://www.leg.bc.ca/learn-about-us/members/41st-Parliament/Wilkinson-Andrew
BC,Vancouver-West End,MLA,Spencer Chandra Herbert,Spencer Chandra,Herbert,,New Democratic Party of British Columbia,s.chandraherbert.MLA@leg.bc.ca,https://www.leg.bc.ca/assets/Members/41st-Parliament/Large/ChandraHerbert-Spencer.jpg,https://www.leg.bc.ca/learn-about-us/members/41st-Parliament/ChandraHerbert-Spencer
BC,Vernon-Monashee,MLA,Eric Foster,Eric,Foster,,British Columbia Liberal Party,eric.foster.MLA@leg.bc.ca,https://www.leg.bc.ca/assets/Members/41st-Parliament/Large/Foster-Eric.jpg,https://www.leg.bc.ca/learn-about-us/members/41st-Parliament/Foster-Eric
BC,Victoria-Beacon Hill,MLA,Carole James,Carole,James,,New Democratic Party of British Columbia,carole.james.MLA@leg.bc.ca,https://www.leg.bc.ca/assets/Members/41st-Parliament/Large/James-Carole.jpg,https://www.leg.bc.ca/learn-about-us/members/41st-Parliament/James-Carole
BC,Victoria-Swan Lake,MLA,Rob Fleming,Rob,Fleming,,New Democratic Party of British Columbia,rob.fleming.MLA@leg.bc.ca,https://www.leg.bc.ca/assets/Members/41st-Parliament/Large/Fleming-Rob.jpg,https://www.leg.bc.ca/learn-about-us/members/41st-Parliament/Fleming-Rob
BC,West Vancouver-Capilano,MLA,Ralph Sultan,Ralph,Sultan,,British Columbia Liberal Party,ralph.sultan.MLA@leg.bc.ca,https://www.leg.bc.ca/assets/Members/41st-Parliament/Large/Sultan-Ralph.jpg,https://www.leg.bc.ca/learn-about-us/members/41st-Parliament/Sultan-Ralph
BC,West Vancouver-Sea to Sky,MLA,Jordan Sturdy,Jordan,Sturdy,,British Columbia Liberal Party,jordan.sturdy.MLA@leg.bc.ca,https://www.leg.bc.ca/assets/Members/41st-Parliament/Large/Sturdy-Jordan.jpg,https://www.leg.bc.ca/learn-about-us/members/41st-Parliament/Sturdy-Jordan
MB,Agassiz,MLA,Eileen Clarke,Eileen,Clarke,,Progressive Conservative Party of Manitoba,minindnr@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/clarke.jpg,http://www.gov.mb.ca/legislature/members/info/clarke.html
MB,Assiniboia,MLA,Scott Johnston,Scott,Johnston,,Progressive Conservative Party of Manitoba,Scott.Johnston@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/johnston.jpg,http://www.gov.mb.ca/legislature/members/info/johnston.html
MB,Borderland,MLA,Josh Guenter,Josh,Guenter,,Progressive Conservative Party of Manitoba,Josh.Guenter@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/guenter.jpg,http://www.gov.mb.ca/legislature/members/info/guenter.html
MB,Brandon East,MLA,Len Isleifson,Len,Isleifson,,Progressive Conservative Party of Manitoba,Len.Isleifson@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/isleifson.jpg,http://www.gov.mb.ca/legislature/members/info/isleifson.html
MB,Brandon West,MLA,Reg Helwer,Reg,Helwer,,Progressive Conservative Party of Manitoba,mincentral@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/helwer.jpg,http://www.gov.mb.ca/legislature/members/info/helwer.html
MB,Burrows,MLA,Diljeet Brar,Diljeet,Brar,,New Democratic Party of Manitoba,Diljeet.Brar@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/brar.jpg,http://www.gov.mb.ca/legislature/members/info/brar.html
MB,Concordia,MLA,Matt Wiebe,Matt,Wiebe,,New Democratic Party of Manitoba,matt.wiebe@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/wiebe.jpg,http://www.gov.mb.ca/legislature/members/info/wiebe.html
MB,Dauphin,MLA,Brad Michaleski,Brad,Michaleski,,Progressive Conservative Party of Manitoba,Brad.Michaleski@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/michaleski.jpg,http://www.gov.mb.ca/legislature/members/info/michaleski.html
MB,Dawson Trail,MLA,Bob Lagassé,Bob,Lagassé,,Progressive Conservative Party of Manitoba,Bob.Lagasse@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/lagasse.jpg,http://www.gov.mb.ca/legislature/members/info/lagasse.html
MB,Elmwood,MLA,Jim Maloway,Jim,Maloway,,New Democratic Party of Manitoba,Jim.Maloway@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/maloway.jpg,http://www.gov.mb.ca/legislature/members/info/maloway.html
MB,Flin Flon,MLA,Tom Lindsey,Tom,Lindsey,,New Democratic Party of Manitoba,Tom.Lindsey@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/lindsey.jpg,http://www.gov.mb.ca/legislature/members/info/lindsey.html
MB,Fort Garry,MLA,Mark Wasyliw,Mark,Wasyliw,,New Democratic Party of Manitoba,Mark.Wasyliw@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/wasyliw.jpg,http://www.gov.mb.ca/legislature/members/info/wasyliw.html
MB,Fort Richmond,MLA,Sarah Guillemard,Sarah,Guillemard,,Progressive Conservative Party of Manitoba,mincc@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/guillemard.jpg,http://www.gov.mb.ca/legislature/members/info/guillemard.html
MB,Fort Rouge,MLA,Wab Kinew,Wab,Kinew,,New Democratic Party of Manitoba,Wab.Kinew@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/kinew.jpg,http://www.gov.mb.ca/legislature/members/info/kinew.html
MB,Fort Whyte,MLA,Brian Pallister,Brian,Pallister,,Progressive Conservative Party of Manitoba,Premier@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/pallister.jpg,http://www.gov.mb.ca/legislature/members/info/pallister.html
MB,Interlake-Gimli,MLA,Derek Johnson,Derek,Johnson,,Progressive Conservative Party of Manitoba,Derek.Johnson@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/johnson.jpg,http://www.gov.mb.ca/legislature/members/info/johnson.html
MB,Keewatinook,MLA,Ian Bushie,Ian,Bushie,,New Democratic Party of Manitoba,Ian.Bushie@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/bushie.jpg,http://www.gov.mb.ca/legislature/members/info/bushie.html
MB,Kildonan-River East,MLA,Cathy Cox,Cathy,Cox,,Progressive Conservative Party of Manitoba,minsch@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/cox.jpg,http://www.gov.mb.ca/legislature/members/info/cox.html
MB,Kirkfield Park,MLA,Scott Fielding,Scott,Fielding,,Progressive Conservative Party of Manitoba,minfin@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/fielding.jpg,http://www.gov.mb.ca/legislature/members/info/fielding.html
MB,La Vérendrye,MLA,Dennis Smook,Dennis,Smook,,Progressive Conservative Party of Manitoba,Dennis.Smook@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/smook.jpg,http://www.gov.mb.ca/legislature/members/info/smook.html
MB,Lac du Bonnet,MLA,Wayne Ewasko,Wayne,Ewasko,,Progressive Conservative Party of Manitoba,Wayne.Ewasko@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/ewasko.jpg,http://www.gov.mb.ca/legislature/members/info/ewasko.html
MB,Lagimodière,MLA,Andrew Smith,Andrew,Smith,,Progressive Conservative Party of Manitoba,Andrew.Smith@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/smith2.jpg,http://www.gov.mb.ca/legislature/members/info/smith.html
MB,Lakeside,MLA,Ralph Eichler,Ralph,Eichler,,Progressive Conservative Party of Manitoba,minedt@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/eichler.jpg,http://www.gov.mb.ca/legislature/members/info/eichler.html
MB,McPhillips,MLA,Shannon Martin,Shannon,Martin,,Progressive Conservative Party of Manitoba,Shannon.Martin@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/martin.jpg,http://www.gov.mb.ca/legislature/members/info/martin.html
MB,Midland,MLA,Blaine Pedersen,Blaine,Pedersen,,Progressive Conservative Party of Manitoba,minagr@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/pedersen.jpg,http://www.gov.mb.ca/legislature/members/info/pedersen.html
MB,Morden-Winkler,MLA,Cameron Friesen,Cameron,Friesen,,Progressive Conservative Party of Manitoba,minhsal@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/friesen.jpg,http://www.gov.mb.ca/legislature/members/info/friesen.html
MB,Notre Dame,MLA,Malaya Marcelino,Malaya,Marcelino,,New Democratic Party of Manitoba,Malaya.Marcelino@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/marcelino.jpg,http://www.gov.mb.ca/legislature/members/info/marcelino.html
MB,Point Douglas,MLA,Bernadette Smith,Bernadette,Smith,,New Democratic Party of Manitoba,Bernadette.Smith@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/smith.jpg,http://www.gov.mb.ca/legislature/members/info/smith2.html
MB,Portage la Prairie,MLA,Ian Wishart,Ian,Wishart,,Progressive Conservative Party of Manitoba,Ian.Wishart@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/wishart.jpg,http://www.gov.mb.ca/legislature/members/info/wishart.html
MB,Radisson,MLA,James Teitsma,James,Teitsma,,Progressive Conservative Party of Manitoba,james.teitsma@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/teitsma.jpg,http://www.gov.mb.ca/legislature/members/info/teitsma.html
MB,Red River North,MLA,Jeff Wharton,Jeff,Wharton,,Progressive Conservative Party of Manitoba,mincrown@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/wharton.jpg,http://www.gov.mb.ca/legislature/members/info/wharton.html
MB,Riding Mountain,MLA,Greg Nesbitt,Greg,Nesbitt,,Progressive Conservative Party of Manitoba,Greg.Nesbitt@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/nesbitt.jpg,http://www.gov.mb.ca/legislature/members/info/nesbitt.html
MB,Riel,MLA,Rochelle Squires,Rochelle,Squires,,Progressive Conservative Party of Manitoba,minmr@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/squires.jpg,http://www.gov.mb.ca/legislature/members/info/squires.html
MB,River Heights,MLA,Jon Gerrard,Jon,Gerrard,,Independent Liberal,jon.gerrard@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/gerrard.jpg,http://www.gov.mb.ca/legislature/members/info/gerrard.html
MB,Roblin,MLA,Myrna Driedger,Myrna,Driedger,,Progressive Conservative Party of Manitoba,Myrna.Driedger@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/driedger.jpg,http://www.gov.mb.ca/legislature/members/info/driedger.html
MB,Rossmere,MLA,Andrew Micklefield,Andrew,Micklefield,,Progressive Conservative Party of Manitoba,Andrew.Micklefield@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/micklefield.jpg,http://www.gov.mb.ca/legislature/members/info/micklefield.html
MB,Seine River,MLA,Janice Morley-Lecomte,Janice,Morley-Lecomte,,Progressive Conservative Party of Manitoba,Janice.Morley-Lecomte@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/morley-lecomte.jpg,http://www.gov.mb.ca/legislature/members/info/morley-lecomte.html
MB,Selkirk,MLA,Alan Lagimodiere,Alan,Lagimodiere,,Progressive Conservative Party of Manitoba,Alan.Lagimodiere@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/lagimodiere.jpg,http://www.gov.mb.ca/legislature/members/info/lagimodiere.html
MB,Southdale,MLA,Audrey Gordon,Audrey,Gordon,,Progressive Conservative Party of Manitoba,mlaaudreygordon@gmail.com,http://www.gov.mb.ca/legislature/img/mla/gordon.jpg,http://www.gov.mb.ca/legislature/members/info/gordon.html
MB,Springfield-Ritchot,MLA,Ron Schuler,Ron,Schuler,,Progressive Conservative Party of Manitoba,minmi@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/schuler.jpg,http://www.gov.mb.ca/legislature/members/info/schuler.html
MB,Spruce Woods,MLA,Cliff Cullen,Cliff,Cullen,,Progressive Conservative Party of Manitoba,minjus@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/cullen.jpg,http://www.gov.mb.ca/legislature/members/info/cullen.html
MB,St. Boniface,MLA,Dougald Lamont,Dougald,Lamont,,Independent Liberal,Dougald.Lamont@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/lamont.jpg,http://www.gov.mb.ca/legislature/members/info/lamont.html
MB,St. James,MLA,Adrien Sala,Adrien,Sala,,New Democratic Party of Manitoba,Adrien.Sala@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/sala.jpg,http://www.gov.mb.ca/legislature/members/info/sala.html
MB,St. Johns,MLA,Nahanni Fontaine,Nahanni,Fontaine,,New Democratic Party of Manitoba,nahanni.fontaine@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/fontaine.jpg,http://www.gov.mb.ca/legislature/members/info/fontaine.html
MB,St. Vital,MLA,Jamie Moses,Jamie,Moses,,New Democratic Party of Manitoba,Jamie.Moses@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/moses.jpg,http://www.gov.mb.ca/legislature/members/info/moses.html
MB,Steinbach,MLA,Kelvin Goertzen,Kelvin,Goertzen,,Progressive Conservative Party of Manitoba,minedu@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/goertzen.jpg,http://www.gov.mb.ca/legislature/members/info/goertzen.html
MB,Swan River,MLA,Rick Wowchuk,Rick,Wowchuk,,Progressive Conservative Party of Manitoba,rick.wowchuk@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/wowchuk.jpg,http://www.gov.mb.ca/legislature/members/info/wowchuk.html
MB,The Maples,MLA,Mintu Sandhu,Mintu,Sandhu,,New Democratic Party of Manitoba,Mintu.Sandhu@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/sandhu.jpg,http://www.gov.mb.ca/legislature/members/info/sandhu.html
MB,The Pas-Kameesak,MLA,Amanda Lathlin,Amanda,Lathlin,,New Democratic Party of Manitoba,Amanda.Lathlin@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/lathlin.jpg,http://www.gov.mb.ca/legislature/members/info/lathlin.html
MB,Thompson,MLA,Danielle Adams,Danielle,Adams,,New Democratic Party of Manitoba,Danielle.Adams@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/adams.jpg,http://www.gov.mb.ca/legislature/members/info/adams.html
MB,Transcona,MLA,Nello Altomare,Nello,Altomare,,New Democratic Party of Manitoba,Nello.Altomare@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/altomare.jpg,http://www.gov.mb.ca/legislature/members/info/altomare.html
MB,Turtle Mountain,MLA,Doyle Piwniuk,Doyle,Piwniuk,,Progressive Conservative Party of Manitoba,Doyle.Piwniuk@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/piwniuk.jpg,http://www.gov.mb.ca/legislature/members/info/piwniuk.html
MB,Tuxedo,MLA,Heather Stefanson,Heather,Stefanson,,Progressive Conservative Party of Manitoba,minfs@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/stefanson.jpg,http://www.gov.mb.ca/legislature/members/info/stefanson.html
MB,Tyndall Park,MLA,Cindy Lamoureux,Cindy,Lamoureux,,Independent Liberal,Cindy.Lamoureux@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/lamoureux.jpg,http://www.gov.mb.ca/legislature/members/info/lamoureux.html
MB,Union Station,MLA,Uzoma Asagwara,Uzoma,Asagwara,,New Democratic Party of Manitoba,Uzoma.Asagwara@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/asagwara.jpg,http://www.gov.mb.ca/legislature/members/info/asagwara.html
MB,Waverley,MLA,Jon Reyes,Jon,Reyes,,Progressive Conservative Party of Manitoba,Jon.Reyes@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/reyes.jpg,http://www.gov.mb.ca/legislature/members/info/reyes.html
MB,Wolseley,MLA,Lisa Naylor,Lisa,Naylor,,New Democratic Party of Manitoba,Lisa.Naylor@leg.gov.mb.ca,http://www.gov.mb.ca/legislature/img/mla/naylor.jpg,http://www.gov.mb.ca/legislature/members/info/naylor.html
NB,Albert,MLA,Mike Holland,Mike,Holland,,Progressive Conservative Party of New Brunswick,mike.holland@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/Holland_MikeP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Bathurst East-Nepisiguit-Saint-Isidore,MLA,Denis Landry,Denis,Landry,,New Brunswick Liberal Association,denis.landry2@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/Landry_DenisP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Bathurst West-Beresford,MLA,Brian Kenny,Brian,Kenny,,New Brunswick Liberal Association,brian.kenny@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/Kenny_BrianP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Campbellton-Dalhousie,MLA,Guy Arseneault,Guy,Arseneault,,New Brunswick Liberal Association,guy.arseneault@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/Arseneault_GuyP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Caraquet,MLA,Isabelle Thériault,Isabelle,Thériault,,New Brunswick Liberal Association,isabelle.theriault@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/Theriault_IsabelleP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Carleton,MLA,Stewart Fairgrieve,Stewart,Fairgrieve,,Progressive Conservative Party of New Brunswick,stewart.fairgrieve@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/Fairgrieve_StewartP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Carleton-Victoria,MLA,Andrew Harvey,Andrew,Harvey,,New Brunswick Liberal Association,andrew.harvey@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/Harvey_AndrewP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Carleton-York,MLA,Carl Urquhart,Carl,Urquhart,,Progressive Conservative Party of New Brunswick,carl.urquhart@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/Urquhart_CarlP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Dieppe,MLA,Roger Melanson,Roger,Melanson,,New Brunswick Liberal Association,roger.l.melanson@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/Melanson_RogerP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Edmundston-Madawaska Centre,MLA,Jean-Claude (JC) D'Amours,Jean-Claude (JC),D'Amours,,New Brunswick Liberal Association,jean-claude.d'amours@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/DAmours_JeanClaudeP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Fredericton North,MLA,Stephen Horsman,Stephen,Horsman,,New Brunswick Liberal Association,stephen.horsman@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/Horsman_StephenP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Fredericton South,MLA,David Coon,David,Coon,,Green Party,david.coon@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/Coon_DavidP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Fredericton West-Hanwell,MLA,Dominic Cardy,Dominic,Cardy,,Progressive Conservative Party of New Brunswick,dominic.cardy@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/Cardy_DominicP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Fredericton-Grand Lake,MLA,Kris Austin,Kris,Austin,,People's Alliance,kris.austin@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/Austin_KrisP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Fredericton-York,MLA,Rick DeSaulniers,Rick,DeSaulniers,,People's Alliance,rick.desaulniers@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/DeSaulniers_RickP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Fundy-The Isles-Saint John West,MLA,Andrea Anderson-Mason,Andrea,Anderson-Mason,,Progressive Conservative Party of New Brunswick,andrea.andersonmason@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/AndersonMason_AndreaP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Gagetown-Petitcodiac,MLA,Ross Wetmore,Ross,Wetmore,,Progressive Conservative Party of New Brunswick,ross.wetmore@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/Wetmore_RossP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Hampton,MLA,Gary Crossman,Gary,Crossman,,Progressive Conservative Party of New Brunswick,gary.crossman@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/Crossman_GaryP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
NB,Kent North,MLA,Kevin Arseneau,Kevin,Arseneau,,Green Party,kevin.a.arseneau@gnb.ca,https://www1.gnb.ca/legis/bios/59/image/59/images/Arseneau_KevinP.jpg,https://www1.gnb.ca/legis/bios/59/index-e.asp
